id	locationID	countryCode	establishmentMeans	occurrenceRemarks
8476	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8476	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8476	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8476	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8477	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8477	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8477	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8478	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8478	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8478	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8479	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8479	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8479	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8479	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8480	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8480	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8480	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8480	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8480	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8480	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8480	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8480	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8480	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8480	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8481	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8481	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8481	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8482	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8482	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8482	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8483	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8484	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8485	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8485	BR-RS	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8485	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8485	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8485	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8485	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8485	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
8486	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8487	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8487	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8487	BR-RO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8487	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8487	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8487	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8489	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8489	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8489	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8489	BR-TO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8489	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8489	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8489	BR-RS	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8490	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8490	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8492	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8492	BR-MS	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8492	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8492	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8492	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8492	BR-DF	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8492	BR-MT	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8492	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8492	BR-TO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8492	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado","Mata Atlântica"]}
8493	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8493	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8493	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8493	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8493	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8494	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8494	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8495	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8495	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8495	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8495	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8495	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
8496	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8496	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8497	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8498	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8498	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8499	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8499	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
8501	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8501	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8501	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8502	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8503	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8503	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8504	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8504	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8504	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8504	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8504	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8505	BR-PE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-MT	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-DF	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-RN	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-TO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-RO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-SE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-MA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-AL	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-PI	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-PA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-CE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-AP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8505	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
8506	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8507	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-AL	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8507	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
8508	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8508	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8509	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
8509	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
8509	BR-MS	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
8509	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
8509	BR-DF	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
8509	BR-TO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
8510	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8510	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8510	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8510	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8510	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8510	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8512	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8512	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8512	BR-SC	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8512	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8512	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8512	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8512	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8512	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8513	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8513	BR-TO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8513	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8513	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8513	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8514	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8514	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8514	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
8515	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
8515	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
